X,Y,Date,Daily.Max.8.hour.Ozone.Concentration
-77.37742,38.200870000917,05/30/2019,0.04
-77.37742,38.200870000917,05/31/2019,0.048
-77.37742,38.200870000917,06/01/2019,0.053
-77.37742,38.200870000917,06/02/2019,0.042
-77.37742,38.200870000917,06/03/2019,0.043
-77.37742,38.200870000917,06/04/2019,0.045
-77.37742,38.200870000917,06/05/2019,0.041
-77.37742,38.200870000917,06/06/2019,0.042
-77.37742,38.200870000917,06/07/2019,0.04
-77.37742,38.200870000917,06/08/2019,0.048
-77.37742,38.200870000917,06/09/2019,0.03
-77.37742,38.200870000917,06/10/2019,0.025
-77.37742,38.200870000917,06/11/2019,0.04
-77.37742,38.200870000917,06/12/2019,0.039
-77.37742,38.200870000917,06/13/2019,0.037
-77.37742,38.200870000917,06/14/2019,0.035
-77.37742,38.200870000917,06/15/2019,0.048
-77.37742,38.200870000917,06/16/2019,0.042
-77.37742,38.200870000917,06/17/2019,0.037
-77.37742,38.200870000917,06/18/2019,0.026
-77.37742,38.200870000917,06/19/2019,0.027
-77.37742,38.200870000917,06/20/2019,0.042
-77.37742,38.200870000917,06/21/2019,0.041
-77.37742,38.200870000917,06/22/2019,0.039
-77.37742,38.200870000917,06/23/2019,0.039
-77.37742,38.200870000917,06/24/2019,0.038
-77.37742,38.200870000917,06/25/2019,0.039
-77.37742,38.200870000917,06/26/2019,0.053
-77.37742,38.200870000917,06/27/2019,0.061
-77.37742,38.200870000917,06/28/2019,0.051
-77.37742,38.200870000917,06/29/2019,0.045
-77.37742,38.200870000917,06/30/2019,0.046
-77.37742,38.200870000917,07/01/2019,0.044
-77.37742,38.200870000917,07/02/2019,0.049
-77.37742,38.200870000917,07/03/2019,0.053
-77.37742,38.200870000917,07/04/2019,0.041
-77.37742,38.200870000917,07/05/2019,0.038
-77.37742,38.200870000917,07/06/2019,0.032
-77.37742,38.200870000917,07/07/2019,0.045
-77.37742,38.200870000917,07/08/2019,0.035
-77.37742,38.200870000917,07/09/2019,0.033
-77.37742,38.200870000917,07/10/2019,0.052
-77.37742,38.200870000917,07/11/2019,0.038
-77.37742,38.200870000917,07/12/2019,0.042
-77.37742,38.200870000917,07/13/2019,0.05
-77.37742,38.200870000917,07/14/2019,0.051
-77.37742,38.200870000917,07/15/2019,0.052
-77.37742,38.200870000917,07/16/2019,0.043
-77.37742,38.200870000917,07/17/2019,0.034
-77.37742,38.200870000917,07/18/2019,0.033
-77.37742,38.200870000917,07/19/2019,0.047
-77.37742,38.200870000917,07/20/2019,0.042
-77.37742,38.200870000917,07/21/2019,0.042
-77.37742,38.200870000917,07/22/2019,0.035
-77.37742,38.200870000917,07/23/2019,0.025
-77.37742,38.200870000917,07/25/2019,0.049
-77.37742,38.200870000917,07/26/2019,0.053
-77.37742,38.200870000917,07/27/2019,0.045
-77.37742,38.200870000917,07/28/2019,0.044
-77.37742,38.200870000917,07/29/2019,0.044
-77.37742,38.200870000917,07/30/2019,0.061
-77.37742,38.200870000917,07/31/2019,0.046
-77.37742,38.200870000917,08/01/2019,0.051
-77.37742,38.200870000917,08/02/2019,0.042
-77.37742,38.200870000917,08/03/2019,0.042
-77.37742,38.200870000917,08/04/2019,0.05
-77.37742,38.200870000917,08/05/2019,0.051
-77.37742,38.200870000917,08/06/2019,0.042
-77.37742,38.200870000917,08/07/2019,0.042
-77.37742,38.200870000917,08/08/2019,0.047
-77.37742,38.200870000917,08/09/2019,0.046
-77.37742,38.200870000917,08/10/2019,0.046
-77.37742,38.200870000917,08/11/2019,0.041
-77.37742,38.200870000917,08/12/2019,0.048
-77.37742,38.200870000917,08/13/2019,0.035
-77.37742,38.200870000917,08/14/2019,0.043
-77.37742,38.200870000917,08/15/2019,0.044
-77.37742,38.200870000917,08/16/2019,0.038
-77.37742,38.200870000917,08/17/2019,0.039
-77.37742,38.200870000917,08/18/2019,0.035
-77.37742,38.200870000917,08/19/2019,0.037
-77.37742,38.200870000917,08/20/2019,0.044
-77.37742,38.200870000917,08/21/2019,0.032
-77.37742,38.200870000917,08/22/2019,0.039
-77.37742,38.200870000917,08/23/2019,0.025
-77.37742,38.200870000917,08/24/2019,0.039
-77.37742,38.200870000917,08/25/2019,0.027
-77.37742,38.200870000917,08/26/2019,0.024
-77.37742,38.200870000917,08/27/2019,0.025
-77.37742,38.200870000917,08/28/2019,0.03
-77.37742,38.200870000917,08/29/2019,0.039
-77.37742,38.200870000917,08/30/2019,0.041
-77.37742,38.200870000917,08/31/2019,0.065
-77.37742,38.200870000917,09/01/2019,0.042
-77.37742,38.200870000917,09/02/2019,0.033
-77.37742,38.200870000917,09/03/2019,0.044
-77.37742,38.200870000917,09/04/2019,0.034
-77.37742,38.200870000917,09/05/2019,0.034
-77.37742,38.200870000917,09/06/2019,0.039
-77.37742,38.200870000917,09/07/2019,0.045
-77.37742,38.200870000917,09/08/2019,0.044
-77.37742,38.200870000917,09/09/2019,0.039
-77.37742,38.200870000917,09/10/2019,0.04
-77.37742,38.200870000917,09/11/2019,0.047
-77.37742,38.200870000917,09/12/2019,0.052
-77.37742,38.200870000917,09/13/2019,0.022
-77.37742,38.200870000917,09/14/2019,0.031
-77.37742,38.200870000917,09/15/2019,0.044
-77.37742,38.200870000917,09/16/2019,0.045
-77.37742,38.200870000917,09/17/2019,0.041
-77.37742,38.200870000917,09/18/2019,0.042
-77.37742,38.200870000917,09/19/2019,0.039
-77.37742,38.200870000917,09/20/2019,0.039
-77.37742,38.200870000917,09/21/2019,0.047
-77.37742,38.200870000917,09/22/2019,0.044
-77.37742,38.200870000917,09/23/2019,0.047
-77.37742,38.200870000917,09/24/2019,0.041
-77.37742,38.200870000917,09/25/2019,0.044
-77.37742,38.200870000917,09/26/2019,0.043
-77.37742,38.200870000917,09/27/2019,0.044
-77.37742,38.200870000917,09/28/2019,0.028
-77.37742,38.200870000917,09/29/2019,0.05
-77.37742,38.200870000917,09/30/2019,0.024
-77.37742,38.200870000917,10/01/2019,0.041
-77.37742,38.200870000917,10/02/2019,0.048
-77.37742,38.200870000917,10/03/2019,0.041
-77.37742,38.200870000917,10/04/2019,0.04
-77.37742,38.200870000917,10/05/2019,0.034
-77.37742,38.200870000917,10/06/2019,0.026
-77.37742,38.200870000917,10/07/2019,0.035
-77.37742,38.200870000917,10/08/2019,0.029
-77.37742,38.200870000917,10/09/2019,0.029
-77.37742,38.200870000917,10/10/2019,0.035
-77.37742,38.200870000917,10/11/2019,0.044
-77.37742,38.200870000917,10/12/2019,0.041
-77.37742,38.200870000917,10/13/2019,0.026
-77.37742,38.200870000917,10/14/2019,0.033
-77.37742,38.200870000917,10/15/2019,0.048
-77.37742,38.200870000917,10/16/2019,0.029
-77.37742,38.200870000917,10/17/2019,0.035
-77.37742,38.200870000917,10/18/2019,0.035
-77.37742,38.200870000917,10/19/2019,0.031
-77.37742,38.200870000917,10/20/2019,0.034
-77.37742,38.200870000917,10/21/2019,0.031
-77.37742,38.200870000917,10/22/2019,0.017
-77.37742,38.200870000917,10/23/2019,0.033
-77.37742,38.200870000917,10/24/2019,0.036
-77.37742,38.200870000917,10/25/2019,0.03
-77.37742,38.200870000917,10/26/2019,0.038
-77.37742,38.200870000917,10/27/2019,0.027
-77.37742,38.200870000917,10/28/2019,0.04
-77.37742,38.200870000917,10/29/2019,0.029
-77.37742,38.200870000917,10/30/2019,0.021
-77.25925,37.3443800009102,03/01/2019,0.034
-77.25925,37.3443800009102,03/02/2019,0.029
-77.25925,37.3443800009102,03/03/2019,0.035
-77.25925,37.3443800009102,03/04/2019,0.042
-77.25925,37.3443800009102,03/05/2019,0.04
-77.25925,37.3443800009102,03/06/2019,0.042
-77.25925,37.3443800009102,03/07/2019,0.045
-77.25925,37.3443800009102,03/08/2019,0.039
-77.25925,37.3443800009102,03/09/2019,0.039
-77.25925,37.3443800009102,03/10/2019,0.03
-77.25925,37.3443800009102,03/11/2019,0.043
-77.25925,37.3443800009102,03/12/2019,0.048
-77.25925,37.3443800009102,03/13/2019,0.051
-77.25925,37.3443800009102,03/14/2019,0.051
-77.25925,37.3443800009102,03/15/2019,0.039
-77.25925,37.3443800009102,03/16/2019,0.046
-77.25925,37.3443800009102,03/17/2019,0.047
-77.25925,37.3443800009102,03/18/2019,0.043
-77.25925,37.3443800009102,03/19/2019,0.049
-77.25925,37.3443800009102,03/20/2019,0.047
-77.25925,37.3443800009102,03/21/2019,0.043
-77.25925,37.3443800009102,03/22/2019,0.046
-77.25925,37.3443800009102,03/23/2019,0.048
-77.25925,37.3443800009102,03/24/2019,0.053
-77.25925,37.3443800009102,03/25/2019,0.047
-77.25925,37.3443800009102,03/26/2019,0.045
-77.25925,37.3443800009102,03/27/2019,0.046
-77.25925,37.3443800009102,03/28/2019,0.047
-77.25925,37.3443800009102,03/29/2019,0.055
-77.25925,37.3443800009102,03/30/2019,0.049
-77.25925,37.3443800009102,03/31/2019,0.043
-77.25925,37.3443800009102,04/01/2019,0.047
-77.25925,37.3443800009102,04/02/2019,0.041
-77.25925,37.3443800009102,04/03/2019,0.055
-77.25925,37.3443800009102,04/04/2019,0.054
-77.25925,37.3443800009102,04/05/2019,0.043
-77.25925,37.3443800009102,04/06/2019,0.037
-77.25925,37.3443800009102,04/07/2019,0.04
-77.25925,37.3443800009102,04/08/2019,0.035
-77.25925,37.3443800009102,04/09/2019,0.04
-77.25925,37.3443800009102,04/10/2019,0.055
-77.25925,37.3443800009102,04/11/2019,0.047
-77.25925,37.3443800009102,04/12/2019,0.042
-77.25925,37.3443800009102,04/13/2019,0.039
-77.25925,37.3443800009102,04/14/2019,0.029
-77.25925,37.3443800009102,04/15/2019,0.049
-77.25925,37.3443800009102,04/16/2019,0.049
-77.25925,37.3443800009102,04/17/2019,0.055
-77.25925,37.3443800009102,04/18/2019,0.047
-77.25925,37.3443800009102,04/19/2019,0.034
-77.25925,37.3443800009102,04/20/2019,0.04
-77.25925,37.3443800009102,04/21/2019,0.034
-77.25925,37.3443800009102,04/22/2019,0.044
-77.25925,37.3443800009102,04/23/2019,0.047
-77.25925,37.3443800009102,04/24/2019,0.046
-77.25925,37.3443800009102,04/25/2019,0.058
-77.25925,37.3443800009102,04/26/2019,0.039
-77.25925,37.3443800009102,04/27/2019,0.051
-77.25925,37.3443800009102,04/28/2019,0.046
-77.25925,37.3443800009102,04/29/2019,0.035
-77.25925,37.3443800009102,04/30/2019,0.047
-77.25925,37.3443800009102,05/01/2019,0.043
-77.25925,37.3443800009102,05/02/2019,0.04
-77.25925,37.3443800009102,05/03/2019,0.036
-77.25925,37.3443800009102,05/04/2019,0.034
-77.25925,37.3443800009102,05/05/2019,0.027
-77.25925,37.3443800009102,05/06/2019,0.035
-77.25925,37.3443800009102,05/07/2019,0.045
-77.25925,37.3443800009102,05/08/2019,0.042
-77.25925,37.3443800009102,05/09/2019,0.042
-77.25925,37.3443800009102,05/10/2019,0.041
-77.25925,37.3443800009102,05/11/2019,0.03
-77.25925,37.3443800009102,05/12/2019,0.026
-77.25925,37.3443800009102,05/13/2019,0.028
-77.25925,37.3443800009102,05/14/2019,0.037
-77.25925,37.3443800009102,05/15/2019,0.048
-77.25925,37.3443800009102,05/16/2019,0.055
-77.25925,37.3443800009102,05/17/2019,0.05
-77.25925,37.3443800009102,05/18/2019,0.058
-77.25925,37.3443800009102,05/19/2019,0.045
-77.25925,37.3443800009102,05/20/2019,0.044
-77.25925,37.3443800009102,05/21/2019,0.047
-77.25925,37.3443800009102,05/22/2019,0.042
-77.25925,37.3443800009102,05/23/2019,0.044
-77.25925,37.3443800009102,05/24/2019,0.049
-77.25925,37.3443800009102,05/25/2019,0.054
-77.25925,37.3443800009102,05/26/2019,0.046
-77.25925,37.3443800009102,05/27/2019,0.045
-77.25925,37.3443800009102,05/28/2019,0.044
-77.25925,37.3443800009102,05/29/2019,0.035
-77.25925,37.3443800009102,05/30/2019,0.047
-77.25925,37.3443800009102,05/31/2019,0.054
-77.25925,37.3443800009102,06/01/2019,0.054
-77.25925,37.3443800009102,06/02/2019,0.044
-77.25925,37.3443800009102,06/03/2019,0.047
-77.25925,37.3443800009102,06/04/2019,0.049
-77.25925,37.3443800009102,06/05/2019,0.042
-77.25925,37.3443800009102,06/06/2019,0.05
-77.25925,37.3443800009102,06/07/2019,0.043
-77.25925,37.3443800009102,06/08/2019,0.039
-77.25925,37.3443800009102,06/09/2019,0.027
-77.25925,37.3443800009102,06/10/2019,0.027
-77.25925,37.3443800009102,06/11/2019,0.042
-77.25925,37.3443800009102,06/12/2019,0.043
-77.25925,37.3443800009102,06/13/2019,0.038
-77.25925,37.3443800009102,06/14/2019,0.036
-77.25925,37.3443800009102,06/15/2019,0.048
-77.25925,37.3443800009102,06/16/2019,0.044
-77.25925,37.3443800009102,06/17/2019,0.042
-77.25925,37.3443800009102,06/18/2019,0.036
-77.25925,37.3443800009102,06/19/2019,0.027
-77.25925,37.3443800009102,06/21/2019,0.043
-77.25925,37.3443800009102,06/22/2019,0.039
-77.25925,37.3443800009102,06/23/2019,0.048
-77.25925,37.3443800009102,06/24/2019,0.04
-77.25925,37.3443800009102,06/25/2019,0.041
-77.25925,37.3443800009102,06/26/2019,0.065
-77.25925,37.3443800009102,06/27/2019,0.062
-77.25925,37.3443800009102,06/28/2019,0.049
-77.25925,37.3443800009102,06/29/2019,0.041
-77.25925,37.3443800009102,06/30/2019,0.046
-77.25925,37.3443800009102,07/01/2019,0.047
-77.25925,37.3443800009102,07/02/2019,0.048
-77.25925,37.3443800009102,07/03/2019,0.057
-77.25925,37.3443800009102,07/04/2019,0.047
-77.25925,37.3443800009102,07/05/2019,0.045
-77.25925,37.3443800009102,07/06/2019,0.037
-77.25925,37.3443800009102,07/07/2019,0.039
-77.25925,37.3443800009102,07/11/2019,0.035
-77.25925,37.3443800009102,07/12/2019,0.037
-77.25925,37.3443800009102,07/13/2019,0.058
-77.25925,37.3443800009102,07/18/2019,0.037
-77.25925,37.3443800009102,07/19/2019,0.044
-77.25925,37.3443800009102,07/20/2019,0.04
-77.25925,37.3443800009102,07/21/2019,0.038
-77.25925,37.3443800009102,07/22/2019,0.042
-77.25925,37.3443800009102,07/23/2019,0.03
-77.25925,37.3443800009102,07/24/2019,0.036
-77.25925,37.3443800009102,07/25/2019,0.046
-77.25925,37.3443800009102,07/26/2019,0.053
-77.25925,37.3443800009102,07/27/2019,0.046
-77.25925,37.3443800009102,07/28/2019,0.048
-77.25925,37.3443800009102,07/29/2019,0.05
-77.25925,37.3443800009102,07/30/2019,0.054
-77.25925,37.3443800009102,07/31/2019,0.052
-77.25925,37.3443800009102,08/01/2019,0.061
-77.25925,37.3443800009102,08/02/2019,0.042
-77.25925,37.3443800009102,08/03/2019,0.037
-77.25925,37.3443800009102,08/04/2019,0.036
-77.25925,37.3443800009102,08/05/2019,0.038
-77.25925,37.3443800009102,08/06/2019,0.04
-77.25925,37.3443800009102,08/07/2019,0.038
-77.25925,37.3443800009102,08/08/2019,0.052
-77.25925,37.3443800009102,08/09/2019,0.048
-77.25925,37.3443800009102,08/10/2019,0.045
-77.25925,37.3443800009102,08/11/2019,0.045
-77.25925,37.3443800009102,08/12/2019,0.045
-77.25925,37.3443800009102,08/13/2019,0.029
-77.25925,37.3443800009102,08/14/2019,0.054
-77.25925,37.3443800009102,08/16/2019,0.036
-77.25925,37.3443800009102,08/17/2019,0.033
-77.25925,37.3443800009102,08/18/2019,0.035
-77.25925,37.3443800009102,08/19/2019,0.044
-77.25925,37.3443800009102,08/20/2019,0.052
-77.25925,37.3443800009102,08/21/2019,0.033
-77.25925,37.3443800009102,08/22/2019,0.042
-77.25925,37.3443800009102,08/23/2019,0.038
-77.25925,37.3443800009102,08/24/2019,0.029
-77.25925,37.3443800009102,08/25/2019,0.031
-77.25925,37.3443800009102,08/26/2019,0.024
-77.25925,37.3443800009102,08/27/2019,0.029
-77.25925,37.3443800009102,08/28/2019,0.037
-77.25925,37.3443800009102,08/29/2019,0.044
-77.25925,37.3443800009102,08/30/2019,0.045
-77.25925,37.3443800009102,08/31/2019,0.045
-77.25925,37.3443800009102,09/01/2019,0.044
-77.25925,37.3443800009102,09/02/2019,0.037
-77.25925,37.3443800009102,09/03/2019,0.04
-77.25925,37.3443800009102,09/04/2019,0.031
-77.25925,37.3443800009102,09/05/2019,0.025
-77.25925,37.3443800009102,09/06/2019,0.038
-77.25925,37.3443800009102,09/07/2019,0.048
-77.25925,37.3443800009102,09/08/2019,0.047
-77.25925,37.3443800009102,09/09/2019,0.04
-77.25925,37.3443800009102,09/10/2019,0.041
-77.25925,37.3443800009102,09/11/2019,0.042
-77.25925,37.3443800009102,09/12/2019,0.057
-77.25925,37.3443800009102,09/13/2019,0.025
-77.25925,37.3443800009102,09/14/2019,0.028
-77.25925,37.3443800009102,09/15/2019,0.033
-77.25925,37.3443800009102,09/16/2019,0.041
-77.25925,37.3443800009102,09/17/2019,0.039
-77.25925,37.3443800009102,09/18/2019,0.036
-77.25925,37.3443800009102,09/19/2019,0.035
-77.25925,37.3443800009102,09/20/2019,0.041
-77.25925,37.3443800009102,09/24/2019,0.047
-77.25925,37.3443800009102,09/25/2019,0.047
-77.25925,37.3443800009102,09/26/2019,0.046
-77.25925,37.3443800009102,09/27/2019,0.049
-77.25925,37.3443800009102,09/28/2019,0.037
-77.25925,37.3443800009102,09/29/2019,0.05
-77.25925,37.3443800009102,09/30/2019,0.035
-77.25925,37.3443800009102,10/01/2019,0.041
-77.25925,37.3443800009102,10/02/2019,0.048
-77.25925,37.3443800009102,10/03/2019,0.067
-77.25925,37.3443800009102,10/04/2019,0.045
-77.25925,37.3443800009102,10/05/2019,0.035
-77.25925,37.3443800009102,10/06/2019,0.03
-77.25925,37.3443800009102,10/07/2019,0.034
-77.25925,37.3443800009102,10/08/2019,0.025
-77.25925,37.3443800009102,10/09/2019,0.023
-77.25925,37.3443800009102,10/10/2019,0.04
-77.25925,37.3443800009102,10/11/2019,0.044
-77.25925,37.3443800009102,10/12/2019,0.046
-77.25925,37.3443800009102,10/13/2019,0.027
-77.25925,37.3443800009102,10/14/2019,0.035
-77.25925,37.3443800009102,10/15/2019,0.051
-77.25925,37.3443800009102,10/16/2019,0.028
-77.25925,37.3443800009102,10/17/2019,0.03
-77.25925,37.3443800009102,10/18/2019,0.036
-77.25925,37.3443800009102,10/19/2019,0.035
-77.25925,37.3443800009102,10/20/2019,0.033
-77.25925,37.3443800009102,10/21/2019,0.028
-77.25925,37.3443800009102,10/22/2019,0.023
-77.25925,37.3443800009102,10/23/2019,0.036
-77.25925,37.3443800009102,10/24/2019,0.039
-77.25925,37.3443800009102,10/25/2019,0.031
-77.25925,37.3443800009102,10/26/2019,0.04
-77.25925,37.3443800009102,10/27/2019,0.027
-77.25925,37.3443800009102,10/28/2019,0.037
-77.25925,37.3443800009102,10/29/2019,0.031
-77.25925,37.3443800009102,10/30/2019,0.023
-77.59355,37.3574800009103,03/01/2019,0.03
-77.59355,37.3574800009103,03/02/2019,0.029
-77.59355,37.3574800009103,03/03/2019,0.032
-77.59355,37.3574800009103,03/04/2019,0.042
-77.59355,37.3574800009103,03/05/2019,0.041
-77.59355,37.3574800009103,03/06/2019,0.042
-77.59355,37.3574800009103,03/07/2019,0.044
-77.59355,37.3574800009103,03/08/2019,0.04
-77.59355,37.3574800009103,03/09/2019,0.036
-77.59355,37.3574800009103,03/10/2019,0.029
-77.59355,37.3574800009103,03/11/2019,0.042
-77.59355,37.3574800009103,03/12/2019,0.048
-77.59355,37.3574800009103,03/13/2019,0.052
-77.59355,37.3574800009103,03/14/2019,0.054
-77.59355,37.3574800009103,03/15/2019,0.038
-77.59355,37.3574800009103,03/16/2019,0.045
-77.59355,37.3574800009103,03/17/2019,0.047
-77.59355,37.3574800009103,03/18/2019,0.04
-77.59355,37.3574800009103,03/19/2019,0.048
-77.59355,37.3574800009103,03/20/2019,0.048
-77.59355,37.3574800009103,03/21/2019,0.043
-77.59355,37.3574800009103,03/22/2019,0.046
-77.59355,37.3574800009103,03/23/2019,0.048
-77.59355,37.3574800009103,03/24/2019,0.056
-77.59355,37.3574800009103,03/25/2019,0.044
-77.59355,37.3574800009103,03/26/2019,0.045
-77.59355,37.3574800009103,03/27/2019,0.046
-77.59355,37.3574800009103,03/28/2019,0.05
-77.59355,37.3574800009103,03/29/2019,0.058
-77.59355,37.3574800009103,03/30/2019,0.055
-77.59355,37.3574800009103,03/31/2019,0.044
-77.59355,37.3574800009103,04/01/2019,0.048
-77.59355,37.3574800009103,04/02/2019,0.036
-77.59355,37.3574800009103,04/03/2019,0.056
-77.59355,37.3574800009103,04/04/2019,0.055
-77.59355,37.3574800009103,04/05/2019,0.04
-77.59355,37.3574800009103,04/06/2019,0.039
-77.59355,37.3574800009103,04/07/2019,0.041
-77.59355,37.3574800009103,04/08/2019,0.035
-77.59355,37.3574800009103,04/09/2019,0.043
-77.59355,37.3574800009103,04/10/2019,0.055
-77.59355,37.3574800009103,04/11/2019,0.051
-77.59355,37.3574800009103,04/12/2019,0.039
-77.59355,37.3574800009103,04/13/2019,0.043
-77.59355,37.3574800009103,04/14/2019,0.033
-77.59355,37.3574800009103,04/15/2019,0.048
-77.59355,37.3574800009103,04/16/2019,0.049
-77.59355,37.3574800009103,04/17/2019,0.056
-77.59355,37.3574800009103,04/18/2019,0.052
-77.59355,37.3574800009103,04/19/2019,0.032
-77.59355,37.3574800009103,04/20/2019,0.04
-77.59355,37.3574800009103,04/21/2019,0.034
-77.59355,37.3574800009103,04/22/2019,0.042
-77.59355,37.3574800009103,04/23/2019,0.05
-77.59355,37.3574800009103,04/24/2019,0.047
-77.59355,37.3574800009103,04/25/2019,0.057
-77.59355,37.3574800009103,04/26/2019,0.041
-77.59355,37.3574800009103,04/27/2019,0.051
-77.59355,37.3574800009103,04/28/2019,0.049
-77.59355,37.3574800009103,04/29/2019,0.036
-77.59355,37.3574800009103,04/30/2019,0.051
-77.59355,37.3574800009103,05/01/2019,0.048
-77.59355,37.3574800009103,05/02/2019,0.038
-77.59355,37.3574800009103,05/03/2019,0.04
-77.59355,37.3574800009103,05/04/2019,0.036
-77.59355,37.3574800009103,05/05/2019,0.026
-77.59355,37.3574800009103,05/06/2019,0.039
-77.59355,37.3574800009103,05/07/2019,0.043
-77.59355,37.3574800009103,05/08/2019,0.041
-77.59355,37.3574800009103,05/09/2019,0.042
-77.59355,37.3574800009103,05/10/2019,0.04
-77.59355,37.3574800009103,05/11/2019,0.03
-77.59355,37.3574800009103,05/12/2019,0.026
-77.59355,37.3574800009103,05/13/2019,0.026
-77.59355,37.3574800009103,05/14/2019,0.038
-77.59355,37.3574800009103,05/15/2019,0.046
-77.59355,37.3574800009103,05/16/2019,0.056
-77.59355,37.3574800009103,05/17/2019,0.049
-77.59355,37.3574800009103,05/18/2019,0.051
-77.59355,37.3574800009103,05/19/2019,0.049
-77.59355,37.3574800009103,05/20/2019,0.043
-77.59355,37.3574800009103,05/21/2019,0.043
